Easting,Northing
530150,172030
528700,175810
530120,172410
529680,172700
529740,176620
530800,171020
531720,172830
530020,171530
531150,180000
531790,170980
532060,174170
530520,176520
530520,176520
530520,176520
532010,174370
530380,176300
531180,177000
529160,174930
530490,173920
530490,173920
531170,178190
528650,175780
530190,172150
531120,180190
529750,174060
529570,175370
529930,175610
531110,177470
532320,171600
529090,174780
529050,175900
531970,172060
530370,176300
529020,174640
530380,176310
530490,178730
530660,177490
530660,177490
530660,177490
529910,173740
530820,173310
530820,173310
530820,173310
530380,176310
530380,176310
531100,175660
530780,170630
530780,170630
531210,171180
530700,174420
530040,175580
530330,178000
530860,179910
531430,173490
531430,173490
529950,176970
531840,175660
531220,178390
529520,175340
530680,171400
528950,174530
530310,177860
531210,179610
529950,175630
530820,173300
529590,176430
530050,171230
530050,171230
530430,173460
531170,177570
530250,172550
530440,173590
531570,178240
531910,172220
533350,170930
532500,175120
531710,173030
531230,178670
531120,180041
530730,176850
530890,177130
528950,175950
530930,180250
529910,172970
531520,175470
531520,176330
530570,171040
531010,175350
530320,177890
531060,176710
530050,171260
529550,173930
529120,176080
530190,171500
530190,172290
529730,176600
530870,174920
530190,170850
530190,170850
530480,178030
530350,175070
530880,174930
531270,177490
530520,173970
529220,175520
529680,175770
528680,175250
531900,172970
531040,175410
530480,178020
530480,178020
531610,175520
531460,177390
530410,171950
531260,175340
531240,173030
529146,175450
529550,173930
531420,180040
530390,177660
530390,177660
531720,170990
532000,174280
531770,173570
532340,172860
532340,172860
531800,175390
532500,173020
530740,174550
531020,177330
529920,176930
531270,179580
530660,179650
530170,170870
531010,175340
531250,177730
530150,174680
529740,176600
530730,176870
530570,179660
530390,176320
531190,176310
530990,177280
530630,178980
532030,175900
530970,179560
530330,172600
528810,175220
531023,180070
531290,177500
530530,173980
529560,173920
530100,175080
528760,175330
529200,175020
529450,175300
530920,180240
531340,177000
530780,174650
531290,177310
531120,178150
531240,179770
529830,174270
531910,172210
529210,175020
532020,172900
530020,171330
529590,176430
530410,172900
530360,176300
530100,169940
530490,173920
530530,173990
531150,177550
530210,172330
531060,175550
530220,177870
531260,178360
531210,179610
530450,177880
531310,176070
530440,173460
530020,171690
531240,177370
530400,176350
530870,174920
529450,170100
530010,175690
531540,173030
531540,173030
529420,174600
531670,172480
529900,175580
530020,171520
531860,175750
530060,171240
530700,174500
531320,177310
531320,177310
530500,178010
529820,175540
531790,177180
529510,176360
531260,177930
529450,170110
530500,179660
530440,173640
530570,176600
531260,175340
532020,174250
528920,174480
530880,178110
529590,176440
530330,172830
530210,172430
531190,174380
530140,171010
529570,171340
530280,174030
530070,175070
530070,175070
531160,178180
530190,170810
531120,175800
529120,174840
529730,176600
531250,177950
530060,176130
530100,171060
530440,175850
530360,170380
530880,180360
530150,172010
531060,180070
531610,172950
531610,172950
531610,172950
530030,171700
530030,171700
530770,174640
532160,172720
530470,176730
530440,173570
530440,173570
529380,174540
529380,174540
530700,177240
529820,176740
531930,172970
530020,171610
531040,175440
531180,175940
530570,176610
530570,176610
531070,175650
531170,176630
531170,176630
531170,176630
530870,175880
530870,175880
531240,177700
531020,172330
531190,179190
531310,177880
530880,180330
531090,172010
531090,172010
531090,172010
530070,174690
530180,175080
530320,178020
531220,178100
530630,178900
530360,178050
528930,174490
528930,174490
530910,178120
531220,177760
531170,176700
531170,176700
531110,175710
530790,179640
531880,172550
530820,179720
529940,174340
531200,177210
529220,175760
531230,179200
530070,175060
530980,172630
530550,178960
531170,175900
531230,175370
530960,175170
530400,178040
530400,178040
530990,175270
531210,178150
532340,173240
531180,177570
531030,175390
530820,173310
531200,179610
531040,175450
531460,172970
531460,172970
531240,177700
531240,177700
531240,177700
531240,177700
531240,177700
532080,173760
530140,170990
528940,175210
528940,175210
530810,179030
530780,176960
530780,176960
530460,173440
530780,176950
531280,177900
531040,175440
531180,176330
530800,177830
530390,178090
530390,178090
530390,178090
528960,174530
530620,174210
530490,173930
532060,175930
530500,173920
530500,173920
530650,176750
531050,174990
531050,174990
530630,177930
530630,177930
530390,178040
530610,178460
531750,172940
531420,179760
530380,177270
530800,176970
530690,176170
531890,175800
531970,171880
532470,173470
531020,175340
529880,176840
532020,171570
531450,175840
531450,175840
530480,178710
531650,175380
531870,171850
531930,172220
531220,174040
531130,175310
531230,178320
528580,175770
530970,175570
530400,178280
530500,172360
531280,177510
529360,175210
529490,169810
530360,178070
528800,175220
530230,172550
529960,175630
531590,178290
529690,176320
530180,177820
530260,173730
529780,176230
531170,176490
531880,171710
530230,173110
530230,173110
530410,170300
530910,175570
530660,177480
532440,175030
532440,175030
530930,178900
531180,177590
530110,171080
530480,177980
531840,172530
531020,175350
531540,176595
531140,180000
530970,180220
529450,170120
530320,172780
530830,179870
531090,175590
531570,175480
530380,176310
532150,176060
531070,179140
530120,173640
532740,171210
530650,174300
530470,173090
530370,172900
529900,170330
530720,174480
529790,173790
529790,173790
531230,178570
531080,179140
529680,175430
529680,175430
529660,175790
529910,175570
531050,180120
531120,179470
530430,173130
531320,177850
531160,179260
531050,180130
530600,179660
530880,174450
532080,171810
529210,175020
531180,177000
531180,177000
531180,177000
531320,177850
529360,175200
530350,175780
530980,175240
528990,174730
530420,173440
531730,170990
531130,178150
529140,174870
530980,175260
530980,175260
530980,175260
530980,175260
530980,175260
530980,175260
530980,175260
530980,175260
530980,175260
530980,175260
530800,179530
530140,172000
530140,172000
529800,176700
532640,173050
532640,173050
532640,173050
532060,175550
532060,175550
530000,177120
531800,174370
531800,174370
533220,171530
531160,176680
531000,177300
529460,175320
531820,172540
530930,175090
530440,173590
530440,173590
530440,173590
531270,177440
531240,179780
532090,171950
531760,172700
530190,172100
529930,175610
528920,174470
530990,172090
531960,173860
529840,172440
530130,171850
528990,175990
531080,174860
531080,174860
531080,174860
531080,174860
531080,174860
531080,174860
531080,174860
528920,174480
528920,174480
530200,172400
531180,179960
529960,175630
530300,176200
531160,176490
531880,171690
531880,171690
530760,176910
528680,175210
530650,174300
531250,173030
531780,177180
530430,173460
529130,174840
529170,175490
530720,174500
530210,172340
531930,172960
529580,171350
529580,171350
530300,175080
531730,173110
531840,175660
531840,175660
530140,171010
530630,177940
529580,175360
531220,178060
528710,175810
530300,172710
530140,172000
530090,173630
531130,180000
529650,175800
531200,175390
530870,178110
530180,172090
531600,172950
530630,179660
529860,173740
529860,173740
528990,175980
531150,178200
531120,180030
530510,172350
530400,177810
530200,172340
530640,179300
530210,172400
530240,171720
531270,177920
529430,176300
531180,175420
530830,173300
531230,178260
531230,178260
529630,176400
530980,178120
530870,180360
531710,176300
531140,172880
530100,171050
530070,175070
530720,172640
530720,172640
530720,172640
531170,177570
531180,176360
531180,176360
531180,176360
530500,178940
531000,175320
530410,173000
529800,176720
530100,171060
530100,171060
532160,171580
529070,175200
531970,175830
531970,175830
530560,178950
530800,177820
530380,176310
529910,173730
529910,173730
531220,178390
531220,178390
528840,175870
529300,175130
531230,178770
530920,175040
530760,174580
530020,171650
530510,172080
530850,177060
530850,177060
531100,175300
530060,174530
529310,174020
529120,174840
530450,176210
531070,175560
532200,175220
530050,173690
531170,176550
531820,176310
531110,175440
531210,172010
531290,177480
530760,179660
531830,171300
531154,180002
531080,177660
531050,180140
531100,175300
530380,170330
532120,170990
529050,175905
529910,173730
530290,176200
530670,179660
530270,172660
531170,175950
531640,178590
531740,175910
531020,175360
530930,176550
530110,171820
530130,172400
530130,172400
530420,170280
531000,177310
530040,175340
532020,174255
532020,174255
532020,174255
530720,176120
529680,175430
530590,176630
532000,173830
529310,174020
532170,176090
531220,171260
531220,171260
530990,175270
529920,176930
528570,175720
530980,178120
531230,178310
530790,174680
530790,174680
530490,176490
531190,179870
530470,176730
528570,175690
530780,176930
530350,178060
531080,180060
530220,177860
532600,172030
531200,173410
531200,173410
529920,172950
531310,175250
529180,174150
530430,173450
530110,171030
530470,176730
531330,174740
531470,178470
530850,179880
531100,175300
531270,179820
530330,172300
529980,177080
528800,174230
530390,170730
